time,open,high,low,close,volume
1549843200000,4390,0,0,4380,699
1549584000000,4390,0,0,4390,305
1549497600000,4300,0,0,4390,1749
1549411200000,4400,0,0,4300,164
1549324800000,4495,0,0,4400,31
1549238400000,4500,0,0,4495,43
1548979200000,4500,0,0,4500,50
1548892800000,4300,0,0,4500,130
1548806400000,4195,0,0,4300,941
1548720000000,4100,0,0,4195,126
1548633600000,4000,0,0,4100,94
1548374400000,4055,0,0,4000,45
1548288000000,4100,0,0,4055,466
1548201600000,4150,0,0,4100,331
1548115200000,4250,0,0,4150,38
1548028800000,4000,0,0,4250,1182
1547769600000,3900,0,0,4000,1240
1547683200000,4195,0,0,3900,1433
1547596800000,4165,0,0,4195,659
1547510400000,4290,0,0,4165,1895
1547424000000,4500,0,0,4290,555
1547164800000,4695,0,0,4500,156
1547078400000,4735,0,0,4695,22
1546992000000,4840,0,0,4735,60
1546905600000,4800,0,0,4840,183
1546819200000,4995,0,0,4800,346
1546560000000,5200,0,0,4995,77
1546473600000,5160,0,0,5200,921
1546387200000,5200,0,0,5160,1680
1546214400000,5390,0,0,5200,1400
1545955200000,5375,0,0,5390,1022
1545868800000,5000,0,0,5375,1812
1545782400000,4660,0,0,5000,4076
1545609600000,4335,0,0,4660,845
1545350400000,4035,0,0,4335,2609
1545264000000,3755,0,0,4035,2378
1545177600000,3600,0,0,3755,4753
1545091200000,3500,0,0,3600,100
1545004800000,3330,0,0,3500,1244
1544745600000,3100,0,0,3330,1532
1544659200000,2995,0,0,3100,1403
1544572800000,2980,0,0,2995,899
1544486400000,2900,0,0,2980,18384
1544400000000,2805,0,0,2900,1648
1544140800000,2800,0,0,2805,2564
1544054400000,2800,0,0,2800,3834
1543968000000,2745,0,0,2800,858
1543881600000,2800,0,0,2745,826
1543795200000,2950,0,0,2800,340
1543536000000,2990,0,0,2950,527
1543449600000,3100,0,0,2990,377
1543363200000,3000,0,0,3100,261
1543276800000,3000,0,0,3000,561
1543190400000,3095,0,0,3000,669
1542931200000,3200,0,0,3095,848
1542844800000,3390,0,0,3200,1512
1542758400000,3250,0,0,3390,700
1542585600000,3310,0,0,3250,298
1542326400000,3400,0,0,3310,1026
1542153600000,3200,0,0,3400,393
1542067200000,3400,0,0,3200,99
1541980800000,3500,0,0,3400,4356
1541721600000,3500,0,0,3500,914
1541635200000,3550,0,0,3500,1240
1541548800000,3550,0,0,3550,377
1541462400000,3600,0,0,3550,5159
1541376000000,3700,0,0,3600,1391
1541116800000,3780,0,0,3700,464
1540944000000,3785,0,0,3780,1201
1540857600000,3790,0,0,3785,540
1540771200000,3830,0,0,3790,220
1540512000000,3755,0,0,3830,185
1540425600000,4000,0,0,3755,474
1540339200000,3900,0,0,4000,11702
1540252800000,3900,0,0,3900,140
1540166400000,3900,0,0,3900,135
1539907200000,4000,0,0,3900,2475
1539820800000,3940,0,0,4000,1205
1539734400000,3850,0,0,3940,142
1539648000000,3950,0,0,3850,11205
1539561600000,3900,0,0,3950,775
1539302400000,3700,0,0,3900,25
1539216000000,4000,0,0,3700,1440
1539129600000,3900,0,0,4000,1480
1539043200000,3975,0,0,3900,18483
1538956800000,3900,0,0,3975,290
1538697600000,4000,0,0,3900,1331
1538611200000,4195,0,0,4000,39
1538524800000,4215,0,0,4195,593
1538438400000,4400,0,0,4215,22381
1538352000000,4200,0,0,4400,25
1538092800000,4000,0,0,4200,3000
1538006400000,4170,0,0,4000,875
1537920000000,4180,0,0,4170,300
1537833600000,4185,0,0,4180,184
1537747200000,4095,0,0,4185,20
1537488000000,4275,0,0,4095,204
1537401600000,4100,0,0,4275,10
1537315200000,3900,0,0,4100,2393
1537228800000,4005,0,0,3900,2708
1537142400000,4300,0,0,4005,281
1536883200000,4400,0,0,4300,126
1536796800000,4500,0,0,4400,45
1536710400000,4485,0,0,4500,65
1536624000000,4500,0,0,4485,311
1536537600000,4595,0,0,4500,298
1536278400000,4595,0,0,4595,55
1536192000000,4595,0,0,4595,210
1536105600000,4700,0,0,4595,4049
1536019200000,4690,0,0,4700,1497
1535932800000,4800,0,0,4690,193
1535673600000,4700,0,0,4800,1732
1535587200000,4780,0,0,4700,434
1535500800000,4795,0,0,4780,2422
1535414400000,4700,0,0,4795,722
1535328000000,4605,0,0,4700,391
1535068800000,4795,0,0,4605,99
1534982400000,4800,0,0,4795,306
1534896000000,4895,0,0,4800,36287
1534723200000,4895,0,0,4895,0
1534464000000,4900,0,0,4895,38
1534377600000,4995,0,0,4900,55
1534204800000,4995,0,0,4995,203
1534118400000,4900,0,0,4995,2293
1533859200000,4900,0,0,4900,60
1533772800000,4900,0,0,4900,1487
1533686400000,5200,0,0,4900,1760
1533254400000,4995,0,0,5200,849
1533168000000,4900,0,0,4995,375
1533081600000,4900,0,0,4900,818
1532995200000,4900,0,0,4900,554
1532908800000,4900,0,0,4900,177
1532649600000,4895,0,0,4900,346
1532563200000,4900,0,0,4895,364
1532476800000,4895,0,0,4900,1003
1532390400000,4850,0,0,4895,151
1532304000000,4890,0,0,4850,1375
1532044800000,4890,0,0,4890,1867
1531958400000,4885,0,0,4890,54
1531872000000,4895,0,0,4885,119
1531785600000,4890,0,0,4895,393
1531699200000,4855,0,0,4890,738
1531440000000,4885,0,0,4855,811
1531353600000,4890,0,0,4885,2010
1531267200000,4890,0,0,4890,313
1531180800000,4885,0,0,4890,190
1531094400000,4850,0,0,4885,2610
1530835200000,4785,0,0,4850,1710
1530748800000,4795,0,0,4785,1014
1530662400000,4800,0,0,4795,790
1530576000000,4800,0,0,4800,154
1530489600000,4890,0,0,4800,252
1530230400000,4890,0,0,4890,2548
1530144000000,4650,0,0,4890,5722
1530057600000,4895,0,0,4650,2297
1529971200000,4900,0,0,4895,922
1529884800000,4900,0,0,4900,713
1529625600000,4800,0,0,4900,4939
1529539200000,4750,0,0,4800,5132
1529452800000,4750,0,0,4750,2187
1529366400000,4750,0,0,4750,1707
1529280000000,4750,0,0,4750,544
1529020800000,4750,0,0,4750,2497
1528848000000,4695,0,0,4750,3457
1528761600000,4695,0,0,4695,500
1528416000000,4690,0,0,4695,6075
1528329600000,4700,0,0,4690,557
1528243200000,4690,0,0,4700,11364
1528156800000,4695,0,0,4690,159
1528070400000,4695,0,0,4695,1368
1527811200000,4675,0,0,4695,143
1527724800000,4780,0,0,4675,496
1527638400000,4700,0,0,4780,1096
1527552000000,4675,0,0,4700,4198
1527465600000,4675,0,0,4675,1787
1527206400000,4700,0,0,4675,11622
1527120000000,4750,0,0,4700,7352
1527033600000,4795,0,0,4750,1274
1526947200000,4800,0,0,4795,809
1526601600000,4795,0,0,4800,1684
1526515200000,4800,0,0,4795,378
1526428800000,4800,0,0,4800,1819
1526342400000,4995,0,0,4800,166
1526256000000,5195,0,0,4995,3320
1525996800000,5000,0,0,5195,1030
1525824000000,5400,0,0,5000,1297
1525737600000,5500,0,0,5400,119
1525651200000,5595,0,0,5500,781
1525392000000,5780,0,0,5595,558
1525305600000,5795,0,0,5780,45
1525219200000,6200,0,0,5795,100
1525046400000,5790,0,0,6200,337
1524787200000,5500,0,0,5790,2362
1524700800000,5795,0,0,5500,1466
1524614400000,5795,0,0,5795,0
1524528000000,5850,0,0,5795,567
1524441600000,5850,0,0,5850,211
1524182400000,5800,0,0,5850,1476
1524096000000,5800,0,0,5800,2668
1524009600000,5875,0,0,5800,1154
1523923200000,5545,0,0,5875,1034
1523836800000,5990,0,0,5545,709
1523577600000,6000,0,0,5990,209
1523491200000,5995,0,0,6000,318
1523404800000,6340,0,0,5995,1050
1523318400000,6100,0,0,6340,1246
1523232000000,6245,0,0,6100,2540
1522972800000,6300,0,0,6245,1213
1522886400000,6500,0,0,6300,3651
1522800000000,6590,0,0,6500,923
1522368000000,6595,0,0,6900,4529
1522281600000,6695,0,0,6595,1345
1522195200000,6465,0,0,6695,4026
1522108800000,6600,0,0,6465,483
1522022400000,6290,0,0,6600,937
1521763200000,6400,0,0,6290,199
1521676800000,6790,0,0,6400,1535
1521590400000,6800,0,0,6790,475
1521504000000,6895,0,0,6800,5301
1521417600000,6890,0,0,6895,191
1521158400000,6985,0,0,6890,2917
1521072000000,6990,0,0,6985,627
1520899200000,6990,0,0,6800,1411
1520812800000,6995,0,0,6990,280
1520553600000,7000,0,0,6995,150
1520467200000,7000,0,0,7000,285
1520380800000,7050,0,0,7000,1318
1520294400000,7050,0,0,7050,1169
1520208000000,7100,0,0,7050,2276
1519948800000,7100,0,0,7100,1477
1519862400000,7090,0,0,7100,1312
1519776000000,7005,0,0,7090,332
1519689600000,7100,0,0,7005,2762
1519603200000,7100,0,0,7100,634
1519344000000,7000,0,0,7100,116
1519257600000,7000,0,0,7000,1630
1519171200000,6995,0,0,7000,1098
1519084800000,7000,0,0,6995,360
1518998400000,7000,0,0,7000,3595
1518739200000,7000,0,0,7000,3404
1518652800000,7000,0,0,7000,876
1518566400000,7000,0,0,7000,1538
1518480000000,7000,0,0,7000,1071
1518393600000,7000,0,0,7000,32
1518134400000,6895,0,0,7000,1396
1518048000000,6710,0,0,6895,2410
1517961600000,6710,0,0,6710,243
1517875200000,6705,0,0,6710,1405
1517788800000,6600,0,0,6705,1288
1517529600000,6600,0,0,6600,2854
1517443200000,6500,0,0,6600,11732
1517356800000,6600,0,0,6500,772
1517270400000,6500,0,0,6600,4018
1516924800000,6645,0,0,6600,156
1516838400000,6645,0,0,6645,537
1516752000000,6500,0,0,6645,2696
1516665600000,6695,0,0,6500,197
1516579200000,6890,0,0,6695,600
1516320000000,6900,0,0,6890,382
1516233600000,6920,0,0,6900,613
1516147200000,6905,0,0,6920,706
1516060800000,7000,0,0,6905,258
1515974400000,7000,0,0,7000,1336
1515715200000,7100,0,0,7000,720
1515628800000,7100,0,0,7100,677
1515542400000,7000,0,0,7100,120
1515456000000,7000,0,0,7000,912
1515369600000,7005,0,0,7000,4530
1515110400000,7000,0,0,7005,458
1515024000000,7140,0,0,7000,569
1514937600000,7100,0,0,7140,2839
1514851200000,7150,0,0,7100,995
1514505600000,7150,0,0,7150,870
1514419200000,7150,0,0,7150,2288
1514332800000,7150,0,0,7150,3004
1514246400000,7200,0,0,7150,935
1513900800000,7200,0,0,7200,270
1513814400000,7000,0,0,7200,529
1513555200000,7290,7840,6750,7295,449
1513296000000,7395,7835,6745,7290,215
1513209600000,7450,7945,6845,7395,1673
1513123200000,7490,8005,6895,7450,513
1513036800000,7490,8050,6930,7490,1577
1512950400000,7490,8050,6930,7490,218
1512691200000,7205,8050,6930,7490,1302
1512604800000,7490,7745,6665,7205,1018
1512518400000,7500,8050,6930,7490,787
1512432000000,7500,8060,6940,7500,703
1512345600000,7800,8060,6940,7500,2986
1512000000000,7800,8385,7215,7800,87
1511913600000,7400,8385,7215,7800,954
1511827200000,7500,7955,6845,7400,612
1511740800000,7500,8060,6940,7500,89
1511481600000,7200,8060,6940,7500,1050
1511395200000,7100,7740,6660,7200,1168
1511308800000,6755,7630,6570,7100,2522
1511222400000,6750,7260,6250,6755,1261
1511136000000,6390,7255,6245,6750,1883
1510876800000,6390,6865,5915,6390,1022
1510790400000,6000,6865,5915,6390,337
1510617600000,6185,6450,5550,6000,1389
1510531200000,6420,6645,5725,6185,437
1510272000000,6650,6900,5940,6420,30
1510185600000,6985,7145,6155,6650,1510
1510099200000,6995,7505,6465,6985,967
1510012800000,7100,7515,6475,6995,1987
1509926400000,7200,7630,6570,7100,321
1509667200000,7495,7740,6660,7200,282
1509580800000,7485,8055,6935,7495,614
1509408000000,7030,8045,6925,7485,202
1509321600000,7595,7555,6505,7030,1114
1509062400000,7600,8160,7030,7595,386
1508976000000,7780,8170,7030,7600,3236
1508889600000,7900,8360,7200,7780,251
1508803200000,7390,8490,7310,7900,19
1508716800000,74790,7940,6840,73890,9
1508457600000,74995,80395,69185,74790,40
1508371200000,75000,80615,69375,74995,16
1508284800000,75900,80625,69375,75000,27
1508198400000,76500,81590,70210,75900,41
1508112000000,76990,82235,70765,76500,249
1507852800000,76990,82760,71220,76990,18
1507766400000,76900,82760,71220,76990,293
1507680000000,77300,82665,71135,76900,28
1507593600000,77300,83095,71505,77300,10
1507507200000,77995,83095,71505,77300,6
1507248000000,77995,83840,72150,77995,0
1507161600000,78000,83840,72150,77995,86
1507075200000,79000,83850,72150,78000,73
1506988800000,79000,84925,73075,79000,408
1506902400000,79000,84925,73075,79000,409
1506643200000,78495,84925,73075,79000,645
1506556800000,78495,84380,72610,78495,56
1506470400000,78495,84380,72610,78495,0
1506384000000,78000,84380,72610,78495,25
1506297600000,77995,83850,72150,78000,289
1506038400000,76000,83840,72150,77995,154
1505952000000,74000,81700,70300,76000,218
1505865600000,76000,79550,68450,74000,376
1505779200000,76000,81700,70300,76000,155
1505692800000,76000,81700,70300,76000,116
1505433600000,74005,81700,70300,76000,30
1505347200000,76900,79555,68455,74005,1268
1505260800000,76950,82665,71135,76900,60
1505174400000,78000,82720,71180,76950,539
1505088000000,78000,83850,72150,78000,392
1504828800000,78400,83850,72150,78000,17
1504742400000,78500,84280,72520,78400,41
1504656000000,78500,84385,72615,78500,268
1504569600000,79000,84385,72615,78500,16
1504483200000,79000,84925,73075,79000,235
1504137600000,79000,84925,73075,79000,153
1504051200000,79000,84925,73075,79000,495
1503964800000,79000,84925,73075,79000,0
1503878400000,79000,84925,73075,79000,0
1503619200000,78650,84925,73075,79000,19
1503532800000,78650,84545,72755,78650,68
1503446400000,79450,84545,72755,78650,5
1503360000000,78700,85405,73495,79450,5
1503273600000,79500,84600,72800,78700,20
1503014400000,79500,85460,73540,79500,50
1502928000000,79400,85460,73540,79500,77
1502841600000,78000,85355,73445,79400,63
1502668800000,78000,83850,72150,78000,0
1502409600000,78995,83850,72150,78000,22
1502323200000,79000,84915,73075,78995,96
1502236800000,78000,84925,73075,79000,57
1502150400000,80000,83850,72150,78000,25
1501804800000,78000,86000,74000,80000,79
1501718400000,80000,83850,72150,78000,79
1501632000000,84000,86000,74000,80000,85
1501545600000,84995,90300,77700,84000,16
1501459200000,79790,91365,78625,84995,197
1501200000000,77995,85770,73810,79790,18
1501113600000,78000,83840,72150,77995,66
1501027200000,78000,83850,72150,78000,46
1500940800000,79995,83850,72150,78000,157
1500854400000,80000,85990,74000,79995,588
1500595200000,79000,86000,74000,80000,137
1500508800000,84000,84925,73075,79000,10
1500422400000,85000,90300,77700,84000,13
1500336000000,85000,91375,78625,85000,63
1500249600000,88000,91375,78625,85000,69
1499990400000,90000,94600,81400,88000,18
1499904000000,88000,96750,83250,90000,20
1499817600000,92495,94600,81400,88000,177
1499731200000,93000,99430,85560,92495,48
1499644800000,94400,99975,86025,93000,10
1499385600000,93500,101480,87320,94400,16
1499299200000,88875,100510,86490,93500,31
1499212800000,95000,95540,82210,88875,29
1499126400000,95005,102125,87875,95000,61
1499040000000,99845,102130,87880,95005,1
1498780800000,99900,107330,92360,99845,23
1498694400000,99980,107390,92410,99900,33
1498608000000,100000,107475,92485,99980,3
1498521600000,188185,107500,92500,100000,18
1498176000000,200000,101145,87035,188185,47
1498003200000,208000,215000,185000,200000,146
1497916800000,210120,223600,192400,208000,113
1497830400000,221000,225875,194365,210120,100
1497571200000,220000,237575,204425,221000,18
1497484800000,221000,236500,203500,220000,1
1497398400000,221000,237575,204425,221000,38
1497312000000,230000,237575,204425,221000,10
1497225600000,215000,247250,212750,230000,33
1496966400000,200000,231125,198875,215000,165
1496880000000,199000,215000,185000,200000,232
1496793600000,200000,213925,184075,199000,94
1496707200000,200000,215000,185000,200000,177
1496361600000,200000,215000,185000,200000,23
1496275200000,200000,215000,185000,200000,171
1496188800000,200000,215000,185000,200000,224
1496102400000,199995,215000,185000,200000,103
1496016000000,200000,214990,185000,199995,141
1495756800000,200000,215000,185000,200000,117
1495584000000,198000,215000,185000,200000,52
1495497600000,200000,212850,183150,198000,109
1495411200000,199995,215000,185000,200000,97
1495152000000,200000,214990,185000,199995,167
1495065600000,200000,215000,185000,200000,194
1494979200000,200000,215000,185000,200000,101
1494892800000,200000,215000,185000,200000,183
1494806400000,200000,215000,185000,200000,169
1494547200000,199900,215000,185000,200000,88
1494460800000,200000,214890,184910,199900,108
1494374400000,200000,215000,185000,200000,19
1494288000000,200000,215000,185000,200000,93
1494201600000,200000,215000,185000,200000,89
1493942400000,199750,215000,185000,200000,60
1493856000000,200000,214730,184770,199750,31
1493769600000,200000,215000,185000,200000,439
1493683200000,203995,215000,185000,200000,15
1493337600000,204000,211840,182290,203995,14
1493251200000,205000,219300,188700,204000,74
1493164800000,205000,220375,189625,205000,239
1493078400000,205005,220375,189625,205000,41
1492992000000,205000,220380,189630,205005,115
1492732800000,204000,220375,189625,205000,87
1492646400000,200000,219300,188700,204000,151
1492560000000,201600,215000,185000,200000,202
1492473600000,205000,216720,186480,201600,52
1492128000000,205000,220375,189625,205000,70
1492041600000,205000,220375,189625,205000,45
1491955200000,205000,220375,189625,205000,54
1491868800000,200000,220375,189625,205000,78
1491782400000,205000,215000,185000,200000,188
1491523200000,210000,220375,189625,205000,424
1491436800000,205100,225750,194250,210000,50
1491350400000,205015,220480,189720,205100,46
1491264000000,205000,220390,189640,205015,28
1491177600000,205000,220375,189625,205000,167
1490918400000,200000,220375,189625,205000,254
1490832000000,200000,215000,185000,200000,112
1490745600000,194005,215000,185000,200000,38
1490659200000,197000,208555,179455,194005,141
1490572800000,198900,211775,182225,197000,141
1490313600000,198745,213815,183985,198900,168
1490227200000,199995,213650,183840,198745,141
1490140800000,198750,214990,185000,199995,131
1490054400000,198750,213655,183845,198750,257
1489968000000,198745,213655,183845,198750,364
1489708800000,198740,213650,183840,198745,382
1489622400000,184880,213645,183835,198740,472
1489536000000,171985,198745,171015,184880,1268
1489449600000,159990,184880,159090,171985,980
1489363200000,160000,171985,147995,159990,36
1489104000000,160000,172000,148000,160000,92
1489017600000,169990,172000,148000,160000,28
1488931200000,170000,182735,157245,169990,25
1488844800000,178990,182750,157250,170000,21
1488758400000,182500,192410,165570,178990,31
1488499200000,170000,196185,168815,182500,1865
1488412800000,182995,182750,157250,170000,115
1488326400000,188000,196715,169275,182995,68
1488240000000,188940,202100,173900,188000,2312
1488153600000,175760,203110,174770,188940,83
1487894400000,163500,188940,162580,175760,175
1487808000000,155500,175760,151240,163500,34
1487721600000,155000,167160,143840,155500,21
1487635200000,151005,166625,143375,155000,7
1487548800000,160000,162330,139680,151005,6
1487289600000,160000,172000,148000,160000,192
1487203200000,150010,172000,148000,160000,157
1487116800000,149000,161260,138760,150010,1220
1487030400000,149000,160175,137825,149000,316
1486944000000,149000,160175,137825,149000,566
1486684800000,150000,160175,137825,149000,74
1486598400000,145005,161250,138750,150000,1014
1486512000000,145005,155880,134130,145005,36
1486425600000,145005,155880,134130,145005,49
1486339200000,144000,155880,134130,145005,30
1486080000000,144000,154800,133200,144000,8
1485993600000,143500,154800,133200,144000,84
1485907200000,143005,154260,132740,143500,29
1485820800000,140015,153730,132280,143005,19
1485734400000,144880,150515,129515,140015,12
1485475200000,140000,155745,134015,144880,104
1485388800000,140000,150500,129500,140000,201
1485302400000,142000,150500,129500,140000,12
1485216000000,142000,152650,131350,142000,15
1485129600000,145000,152650,131350,142000,43
1484870400000,145000,155875,134125,145000,11
1484784000000,143000,155875,134125,145000,62
1484697600000,142000,153725,132275,143000,44
1484611200000,143000,152650,131350,142000,156
1484524800000,142010,153725,132275,143000,57
1484265600000,142005,152660,131360,142010,4
1484179200000,142000,152655,131355,142005,2
1484092800000,142000,152650,131350,142000,4
1484006400000,142000,152650,131350,142000,6
1483920000000,142015,152650,131350,142000,48
1483660800000,140000,152665,131365,142015,45
1483574400000,140000,150500,129500,140000,25
1483488000000,139000,150500,129500,140000,18
1483401600000,140000,149425,128575,139000,4
1483315200000,139500,150500,129500,140000,777
1483056000000,138995,149960,129040,139500,343
1482969600000,139950,149415,128575,138995,10
1482883200000,140000,150445,129455,139950,6
1482796800000,141000,150500,129500,140000,153
1482451200000,140000,151575,130425,141000,1263
1482364800000,140000,150500,129500,140000,51
1482278400000,138000,150500,129500,140000,2338
1482192000000,141000,148350,127650,138000,20
1482105600000,145000,151575,130425,141000,172
1481846400000,137000,155875,134125,145000,509
1481760000000,138500,147275,126725,137000,38
1481673600000,136015,148885,128115,138500,25
1481587200000,138000,146215,125815,136015,24
1481241600000,138000,148350,127650,138000,25
1481155200000,135015,148350,127650,138000,1
1481068800000,136550,145140,124890,135015,478
1480982400000,135000,146790,126310,136550,36
1480896000000,138500,145125,124875,135000,4
1480636800000,139000,148885,128115,138500,31
1480550400000,135000,149425,128575,139000,20806
1480464000000,135000,145125,124875,135000,155
1480377600000,135000,145125,124875,135000,24
1480291200000,136000,145125,124875,135000,120
1480032000000,135000,146200,125800,136000,135
1479945600000,134000,145125,124875,135000,224
1479859200000,132500,144050,123950,134000,31
1479772800000,135030,142435,122565,132500,199
1479686400000,138000,145155,124905,135030,15
1479427200000,136000,148350,127650,138000,4
1479340800000,137990,146200,125800,136000,71
1479254400000,138000,148335,127645,137990,68
1479081600000,138000,148350,127650,138000,0
1478822400000,138000,148350,127650,138000,2
1478736000000,138000,148350,127650,138000,12
1478649600000,138000,148350,127650,138000,2
1478563200000,136000,148350,127650,138000,22224
1478476800000,138000,146200,125800,136000,20
1478217600000,138000,148350,127650,138000,202
1478131200000,138000,148350,127650,138000,0
1478044800000,138000,148350,127650,138000,0
1477872000000,138000,148350,127650,138000,0
1477612800000,138000,148350,127650,138000,0
1477526400000,138000,148350,127650,138000,4
1477440000000,130000,148350,127650,138000,82
1477353600000,138000,139750,120250,130000,10
1477267200000,138000,148350,127650,138000,0
1477008000000,138000,148350,127650,138000,0
1476921600000,138000,148350,127650,138000,1107
1476835200000,138000,148350,127650,138000,68
1476748800000,138000,148350,127650,138000,7
1476662400000,138000,148350,127650,138000,369
1476403200000,138035,148350,127650,138000,370
1476316800000,138015,148385,127685,138035,61
1476230400000,138010,148365,127665,138015,9
1476144000000,140000,148360,127660,138010,120
1476057600000,138005,150500,129500,140000,61
1475798400000,138000,148355,127655,138005,7
1475712000000,138000,148350,127650,138000,15
1475625600000,138000,148350,127650,138000,45
1475539200000,138000,148350,127650,138000,63
1475452800000,138000,148350,127650,138000,8
1475193600000,140000,148350,127650,138000,21
1475107200000,140000,150500,129500,140000,26
1475020800000,142000,150500,129500,140000,102
1474934400000,140000,152650,131350,142000,47
1474848000000,140000,150500,129500,140000,117
1474588800000,141000,150500,129500,140000,42
1474502400000,141500,151575,130425,141000,70
1474416000000,144000,152110,130890,141500,71
1474329600000,144000,154800,133200,144000,0
1474243200000,143000,154800,133200,144000,30
1473984000000,143000,153725,132275,143000,17
1473897600000,142000,153725,132275,143000,29
1473811200000,141500,152650,131350,142000,22
1473724800000,143000,152110,130890,141500,100
1473379200000,143000,153725,132275,143000,5
1473292800000,143500,153725,132275,143000,8
1473206400000,150000,154260,132740,143500,10
1473120000000,150000,161250,138750,150000,40
1473033600000,140505,161250,138750,150000,20
1472774400000,140000,151040,129970,140505,8
1472688000000,142300,150500,129500,140000,1446
1472601600000,142300,152970,131630,142300,29
1472515200000,142300,152970,131630,142300,70
1472428800000,141115,152970,131630,142300,46
1472169600000,141040,151695,130535,141115,85
1472083200000,141000,151615,130465,141040,9
1471996800000,141105,151575,130425,141000,300
1471910400000,141000,151685,130525,141105,14
1471824000000,141000,151575,130425,141000,0
1471564800000,141000,151575,130425,141000,8
1471478400000,140015,151575,130425,141000,4
1471392000000,140015,150515,129515,140015,0
1471305600000,140015,150515,129515,140015,1
1470960000000,140000,150515,129515,140015,35
1470873600000,140000,150500,129500,140000,27
1470787200000,140010,140010,140000,140000,109
1470700800000,138010,150500,138010,140010,174
1470355200000,138010,140000,138010,140000,110
1470268800000,138005,138005,138005,138005,7
1470182400000,138000,138000,138000,138000,7
1470096000000,137105,138000,137105,138000,19
1470009600000,138000,138000,137010,137010,6
1469750400000,137500,138000,137500,138000,24
1469664000000,137005,137005,137005,137005,1
1469577600000,137105,137105,137105,137105,48
1469491200000,137005,140000,137005,140000,16
1469404800000,137000,137000,137000,137000,28
1469145600000,137000,137000,136995,137000,32
1469059200000,137000,137000,136000,137000,108
1468972800000,131020,136005,131020,136000,47
1468886400000,136000,136000,136000,136000,44
1468800000000,137000,137000,137000,137000,1
1468540800000,136000,136000,136000,136000,20
1468454400000,135000,137000,135000,135000,85
1468368000000,135000,135005,135000,135005,6
1468281600000,136000,136000,135000,135000,146
1468195200000,139000,139000,136000,136000,99
1467936000000,138500,140000,138500,139000,53
1467849600000,140000,140000,138500,138500,88
1467676800000,140100,140100,138000,138010,77
1467590400000,142000,142000,140005,140005,64
1467331200000,140205,140205,140205,140205,24
1467244800000,140150,142100,140000,140000,119
1467158400000,145000,145000,142100,142100,8
1467072000000,145000,145000,145000,145000,3
1466985600000,140000,150490,140000,150490,107
1466726400000,140000,140000,139995,139995,258
1466640000000,135010,140000,135010,140000,23
1466553600000,136000,136005,136000,136000,54
1466467200000,139000,139000,135000,135000,2533
1466380800000,150005,161255,138755,138755,3475
1466121600000,149000,150005,149000,150005,11
1466035200000,145605,146000,145605,146000,5
1465948800000,147000,147000,145005,145010,7
1465862400000,145000,145000,144995,145000,125
1465776000000,139000,145000,139000,145000,84
1465516800000,137255,137255,137255,137255,14
1465430400000,137005,137105,137005,137105,15
1465344000000,137000,137000,137000,137000,15
1465257600000,138000,138000,138000,138000,0
1465171200000,136000,138000,136000,138000,71
1464912000000,136000,136000,136000,136000,29
1464825600000,135500,136000,135500,136000,1550
1464739200000,136000,136000,136000,136000,75
1464652800000,136000,136000,135500,135500,11
1464566400000,135500,136000,135500,136000,14
1464307200000,136000,136000,136000,136000,43
1464220800000,136000,136000,136000,136000,122
1464134400000,136000,136000,136000,136000,55
1464048000000,136000,136000,135995,136000,332
1463961600000,135000,136000,135000,135500,175
1463702400000,136100,136100,135000,135000,332
1463616000000,136000,145000,135000,145000,1745
1463529600000,136000,136000,135000,136000,1096
1463443200000,136000,136000,131560,136000,396
1463097600000,136000,136000,135010,135010,76
1463011200000,140000,140000,135000,135000,179
1462924800000,139005,140000,136000,140000,1035
1462838400000,141000,141000,140000,141000,17
1462752000000,141000,141000,141000,141000,4
1462492800000,135000,140000,134000,140000,1531
1462320000000,134000,134000,134000,134000,4
1462233600000,131500,131500,130500,130500,492
1461888000000,131000,132000,131000,132000,122
1461801600000,132000,132000,131000,131000,8
1461715200000,131000,131000,130425,130425,139
1461628800000,132000,133500,131000,131000,274
1461542400000,135000,135000,135000,135000,5
1461283200000,135005,135005,135000,135000,36
1461196800000,137000,137000,136500,136500,5
1461110400000,138000,138000,137000,137000,476
1461024000000,139950,139950,139950,139950,14
1460937600000,141000,141000,141000,141000,2
1460678400000,141500,141500,141000,141000,72
1460592000000,141005,144000,140000,143000,161
1460505600000,145000,145000,145000,145000,72
1460419200000,146205,146205,146205,146205,3
1460332800000,148000,148000,143100,146500,31
1460073600000,155000,155000,154900,154900,36
1459987200000,146025,155000,146025,155000,1907
1459900800000,145010,145010,145010,145010,0
1459814400000,145000,145010,145000,145010,25
1459728000000,149995,149995,145000,145000,320
1459468800000,146000,146000,143100,143100,2203
1459382400000,149000,149000,149000,149000,6
1459296000000,149000,149000,149000,149000,0
1459209600000,149000,149000,149000,149000,0
1458864000000,145000,149000,145000,149000,13
1458777600000,145000,145000,145000,145000,21
1458691200000,145000,145000,145000,145000,58
1458604800000,144995,145000,144700,144700,105
1458518400000,135000,145000,135000,145000,1066
1458259200000,144995,144995,144995,144995,13
1458172800000,140000,144000,140000,144000,319
1458086400000,145000,146000,140000,140000,3614
1458000000000,145000,146000,142200,145000,41
1457913600000,145500,146000,144000,145100,383
1457654400000,146000,146000,144995,144995,1073
1457568000000,146000,146000,145000,145000,654
1457481600000,156950,156950,146000,146000,75
1457395200000,145000,146000,144995,146000,1286
